distance_km,time_of_day,day_of_week,traffic_level,weather_level,current_delay,is_weekend,is_rush_hour,crowd_level
2.89,8,3,7,0,11.7,0,1,787.0
4.4,17,2,8,3,21.9,0,1,904.0
4.94,16,0,3,0,5.7,0,0,417.0
6.05,9,5,8,4,25.5,1,1,877.0
11.95,22,1,4,0,9.2,0,0,491.0
5.9,7,3,4,2,9.1,0,0,425.0
7.89,18,6,6,0,10.7,1,1,753.0
1.99,13,5,2,0,1.7,1,0,308.0
4.19,11,2,3,0,7.0,0,0,328.0
4.03,5,3,3,0,3.1,0,0,386.0
1.68,17,2,10,5,24.2,0,1,992.0
5.79,18,4,7,2,18.1,0,1,802.0
2.0,9,1,8,0,12.1,0,1,779.0
5.48,14,6,2,2,13.1,1,0,274.0
8.33,16,6,3,0,5.2,1,0,260.0
18.81,10,2,10,4,24.2,0,1,842.0
3.87,16,1,3,0,6.5,0,0,480.0
8.17,12,3,3,0,4.4,0,0,233.0
4.64,19,4,6,0,7.8,0,1,787.0
1.9,17,4,6,0,12.8,0,1,840.0
18.94,7,0,6,4,19.0,0,0,428.0
8.6,18,4,7,0,10.4,0,1,775.0
10.59,10,0,6,0,8.6,0,1,736.0
20.93,20,2,10,2,26.6,0,1,859.0
5.46,16,5,2,0,2.1,1,0,318.0
2.61,5,6,1,0,0.5,1,0,302.0
3.82,18,4,8,1,20.2,0,1,835.0
2.4,7,1,4,0,5.7,0,0,338.0
15.68,19,4,10,3,22.6,0,1,899.0
24.82,21,0,7,1,14.2,0,0,382.0
8.26,17,1,7,0,13.8,0,1,769.0
12.18,14,0,3,0,7.5,0,0,385.0
14.35,16,6,0,0,12.3,1,0,206.0
21.82,12,2,4,1,12.8,0,0,395.0
24.17,7,3,5,1,18.8,0,0,552.0
1.31,20,5,5,2,12.9,1,1,772.0
4.75,9,6,3,0,4.2,1,1,706.0
7.61,9,6,6,2,19.6,1,1,771.0
4.3,8,1,7,0,19.8,0,1,841.0
6.17,23,2,5,4,16.4,0,0,549.0
10.13,21,2,4,0,9.7,0,0,434.0
9.94,10,5,7,3,22.0,1,1,821.0
14.05,9,2,8,0,13.8,0,1,796.0
7.74,18,1,9,0,14.2,0,1,761.0
0.65,11,5,5,0,6.9,1,0,280.0
5.79,21,3,5,3,18.4,0,0,539.0
9.46,20,5,6,3,26.1,1,1,698.0
14.71,18,2,8,2,17.8,0,1,870.0
13.35,7,3,5,0,16.4,0,0,509.0
7.0,17,0,6,1,10.1,0,1,778.0
4.51,22,0,5,0,11.0,0,0,525.0
7.24,10,0,7,1,22.0,0,1,859.0
1.53,19,1,7,0,10.8,0,1,823.0
4.86,11,2,3,2,9.7,0,0,444.0
16.5,22,0,3,2,12.9,0,0,347.0
7.22,17,1,6,0,9.7,0,1,717.0
9.74,7,5,4,1,11.0,1,0,237.0
2.3,13,5,1,0,2.2,1,0,230.0
14.64,6,2,6,0,9.3,0,0,548.0
6.74,11,6,1,0,1.6,1,0,163.0
9.51,20,0,6,0,9.2,0,1,692.0
10.97,8,0,7,0,15.6,0,1,745.0
14.29,21,2,5,1,12.2,0,0,381.0
8.53,7,1,5,2,10.9,0,0,478.0
6.86,17,0,7,0,11.4,0,1,763.0
2.8,21,5,6,5,17.5,1,0,466.0
2.11,17,6,6,3,14.0,1,1,712.0
8.41,20,1,6,0,11.2,0,1,745.0
9.56,23,2,2,0,5.1,0,0,355.0
10.66,16,5,5,3,16.1,1,0,384.0
3.89,18,6,5,0,9.4,1,1,800.0
4.89,5,2,3,0,9.7,0,0,409.0
8.3,11,4,6,4,20.5,0,0,526.0
5.38,9,0,10,2,18.3,0,1,759.0
31.27,18,3,9,3,27.1,0,1,829.0
4.81,17,6,6,3,14.6,1,1,634.0
10.01,16,3,3,0,5.7,0,0,409.0
13.08,20,4,7,1,13.5,0,1,800.0
13.62,7,4,4,2,14.9,0,0,481.0
5.31,21,4,3,0,6.2,0,0,361.0
11.01,7,4,5,0,8.3,0,0,417.0
10.1,10,6,5,0,7.1,1,1,686.0
11.33,16,0,6,2,15.9,0,0,427.0
8.23,10,6,6,1,10.8,1,1,734.0
13.15,17,6,7,3,20.3,1,1,784.0
8.93,18,6,7,0,17.7,1,1,711.0
2.5,18,2,7,1,16.1,0,1,942.0
8.74,8,4,6,0,10.6,0,1,801.0
9.47,8,2,9,4,21.6,0,1,810.0
12.54,6,5,4,1,9.2,1,0,376.0
8.42,13,2,5,2,16.6,0,0,440.0
22.15,7,2,5,0,10.9,0,0,421.0
7.03,9,4,6,0,8.7,0,1,790.0
5.1,19,0,8,0,11.5,0,1,667.0
17.89,21,2,5,2,14.3,0,0,467.0
6.89,18,1,8,0,14.4,0,1,813.0
7.88,0,2,5,2,11.0,0,0,438.0
9.47,15,3,2,0,5.7,0,0,335.0
8.93,8,0,7,1,15.2,0,1,863.0
11.27,10,6,7,0,11.3,1,1,634.0
12.06,11,2,5,0,10.2,0,0,483.0
4.75,21,2,5,1,9.5,0,0,370.0
3.01,16,1,3,0,3.8,0,0,420.0
3.32,9,6,7,0,11.1,1,1,771.0
16.64,16,5,2,1,5.7,1,0,297.0
6.48,21,3,2,0,2.8,0,0,376.0
13.01,6,2,4,1,15.0,0,0,410.0
12.28,18,3,9,1,22.6,0,1,826.0
7.88,8,6,4,0,5.3,1,1,559.0
3.84,7,1,2,0,1.8,0,0,333.0
12.47,20,4,5,0,7.4,0,1,668.0
7.69,0,6,3,0,3.7,1,0,223.0
2.84,18,5,3,0,7.8,1,1,753.0
5.42,7,6,3,1,7.6,1,0,223.0
1.95,16,6,1,0,1.5,1,0,341.0
5.62,16,0,4,3,15.1,0,0,410.0
8.17,19,1,6,2,16.3,0,1,757.0
7.11,18,1,7,0,12.3,0,1,739.0
6.51,17,3,6,1,18.1,0,1,750.0
8.11,10,2,7,0,11.6,0,1,850.0
10.82,8,0,7,0,12.7,0,1,821.0
13.69,16,3,7,5,23.9,0,0,542.0
14.91,13,0,5,0,10.0,0,0,565.0
4.34,6,2,3,0,6.1,0,0,402.0
15.86,21,2,4,3,13.3,0,0,436.0
7.7,9,6,7,3,19.4,1,1,730.0
5.99,0,4,4,1,7.0,0,0,382.0
3.41,20,4,7,2,15.4,0,1,823.0
0.59,15,5,2,2,5.4,1,0,389.0
10.32,17,1,10,2,18.6,0,1,922.0
10.05,7,1,2,0,2.8,0,0,427.0
5.05,11,5,4,3,12.3,1,0,345.0
5.16,17,5,7,1,21.5,1,1,797.0
6.93,8,0,6,0,14.5,0,1,809.0
5.92,17,1,6,0,8.9,0,1,804.0
4.18,8,1,6,0,26.8,0,1,788.0
3.1,8,0,6,0,8.2,0,1,726.0
15.98,2,4,5,0,9.2,0,0,428.0
5.4,9,0,6,0,9.8,0,1,835.0
10.01,8,5,10,4,23.0,1,1,803.0
11.36,18,4,6,0,9.8,0,1,793.0
10.35,15,5,4,0,8.5,1,0,383.0
11.78,8,3,9,3,19.8,0,1,859.0
10.27,15,6,2,0,3.2,1,0,173.0
4.68,8,1,9,2,20.6,0,1,822.0
6.17,11,3,2,1,7.1,0,0,353.0
15.7,19,0,8,1,15.7,0,1,778.0
5.28,17,5,4,0,5.9,1,1,644.0
7.7,17,3,6,0,11.4,0,1,777.0
10.85,9,1,7,1,18.0,0,1,799.0
19.44,7,5,2,0,8.4,1,0,274.0
14.81,18,6,4,0,9.7,1,1,569.0
3.71,15,0,4,0,6.9,0,0,502.0
9.8,16,5,3,1,8.5,1,0,366.0
9.04,22,5,2,1,6.6,1,0,341.0
6.21,10,2,8,2,21.2,0,1,838.0
7.86,18,4,8,2,17.1,0,1,851.0
4.65,15,5,2,0,3.1,1,0,328.0
6.84,8,3,10,3,26.0,0,1,927.0
5.32,6,4,5,2,17.8,0,0,456.0
8.28,16,0,6,0,8.7,0,0,402.0
6.04,9,6,5,0,16.9,1,1,652.0
20.38,17,6,6,0,17.5,1,1,579.0
8.47,17,1,7,3,18.9,0,1,1000.0
7.38,12,3,3,0,5.2,0,0,269.0
6.58,14,1,3,0,4.9,0,0,330.0
6.05,16,2,8,3,21.7,0,0,610.0
2.84,12,1,3,1,8.3,0,0,389.0
12.99,19,6,5,0,8.8,1,1,617.0
17.91,6,4,3,1,8.1,0,0,385.0
5.26,22,5,3,2,12.0,1,0,416.0
15.65,5,5,1,0,2.8,1,0,200.0
31.07,8,5,8,1,20.0,1,1,714.0
24.27,17,1,6,1,14.9,0,1,626.0
17.41,7,5,3,1,12.8,1,0,252.0
3.16,9,5,5,5,21.7,1,1,821.0
3.12,7,0,3,1,5.9,0,0,540.0
11.74,17,0,7,1,16.2,0,1,748.0
7.76,15,5,2,2,7.1,1,0,242.0
1.22,6,2,3,0,3.1,0,0,428.0
5.72,12,2,4,0,9.4,0,0,428.0
11.4,8,2,10,5,27.5,0,1,908.0
6.91,21,6,3,2,7.8,1,0,261.0
7.78,7,2,2,0,2.8,0,0,329.0
3.12,16,2,3,0,3.4,0,0,431.0
5.66,13,2,3,0,4.4,0,0,372.0
11.77,15,0,5,0,10.6,0,0,489.0
5.46,21,0,4,0,8.4,0,0,414.0
16.46,10,2,6,1,13.8,0,1,795.0
7.91,18,0,8,0,13.5,0,1,836.0
10.29,12,5,4,1,14.9,1,0,320.0
11.6,17,2,10,4,27.7,0,1,987.0
11.29,10,3,8,5,25.8,0,1,838.0
3.63,8,2,8,3,29.7,0,1,896.0
4.16,7,5,1,0,6.2,1,0,253.0
1.2,7,2,3,1,6.7,0,0,456.0
6.15,21,0,4,1,8.8,0,0,473.0
3.92,18,3,6,0,12.0,0,1,747.0
5.34,8,1,8,3,27.3,0,1,857.0
6.62,14,4,4,1,7.7,0,0,434.0
8.63,17,3,7,1,13.8,0,1,720.0
6.98,10,3,8,0,11.1,0,1,876.0
6.89,12,2,3,0,5.9,0,0,377.0
9.75,17,4,8,3,18.8,0,1,798.0
7.55,8,4,5,0,7.3,0,1,677.0
13.61,14,6,3,0,4.8,1,0,286.0
7.56,8,6,5,1,13.9,1,1,709.0
19.51,0,0,6,2,16.2,0,0,401.0
3.51,17,4,5,0,10.9,0,1,770.0
6.07,17,0,7,0,10.1,0,1,731.0
4.71,23,2,2,2,6.4,0,0,397.0
8.86,8,5,8,4,19.4,1,1,887.0
3.51,18,3,6,0,8.6,0,1,916.0
2.32,21,5,3,2,13.5,1,0,359.0
4.06,17,6,4,0,5.3,1,1,676.0
2.47,21,6,2,2,6.3,1,0,355.0
6.68,23,4,3,1,5.7,0,0,302.0
8.62,18,4,8,3,25.9,0,1,826.0
2.02,23,5,3,2,7.5,1,0,216.0
5.8,16,1,4,0,6.5,0,0,442.0
14.79,13,2,3,0,7.6,0,0,477.0
17.55,20,2,10,2,20.2,0,1,924.0
12.38,19,5,6,0,19.0,1,1,692.0
0.76,7,2,3,1,5.1,0,0,424.0
8.09,9,0,7,0,10.0,0,1,768.0
15.89,9,5,6,0,10.3,1,1,711.0
5.38,19,5,5,1,8.9,1,1,699.0
2.88,8,4,6,0,7.7,0,1,792.0
15.14,9,6,8,3,19.7,1,1,691.0
16.57,14,5,4,0,9.2,1,0,321.0
7.51,6,6,0,0,0.0,1,0,217.0
2.91,21,1,4,0,5.9,0,0,450.0
1.79,13,0,3,0,8.8,0,0,482.0
9.47,8,2,7,1,14.1,0,1,712.0
4.74,9,5,7,0,10.0,1,1,697.0
7.18,18,6,2,0,3.8,1,1,569.0
6.66,16,0,6,5,18.3,0,0,521.0
3.9,12,5,3,0,8.7,1,0,256.0
1.7,9,3,6,0,8.6,0,1,752.0
5.49,20,5,5,3,12.8,1,1,660.0
8.31,18,4,9,1,16.4,0,1,907.0
8.58,17,0,5,0,8.8,0,1,770.0
4.52,12,3,6,5,20.7,0,0,588.0
16.36,22,0,5,1,11.0,0,0,298.0
3.16,17,2,7,0,10.0,0,1,929.0
14.05,11,5,3,0,6.6,1,0,246.0
8.13,21,4,5,4,15.0,0,0,609.0
5.52,19,4,7,0,15.6,0,1,863.0
10.31,18,4,7,2,15.1,0,1,809.0
6.38,18,0,6,0,8.2,0,1,896.0
2.3,11,4,3,0,8.4,0,0,453.0
2.97,13,3,3,3,14.2,0,0,462.0
6.08,8,3,9,5,40.5,0,1,973.0
5.0,16,1,1,0,5.6,0,0,424.0
13.84,10,4,7,0,11.3,0,1,735.0
4.83,10,4,8,2,18.0,0,1,852.0
4.6,21,2,3,1,7.1,0,0,383.0
4.16,8,0,5,0,14.3,0,1,739.0
3.89,18,0,6,0,16.9,0,1,770.0
3.99,9,2,9,4,21.4,0,1,1000.0
2.6,5,3,4,0,5.5,0,0,487.0
8.37,6,6,1,0,4.8,1,0,269.0
6.76,12,5,2,0,2.0,1,0,239.0
6.56,12,3,4,0,6.4,0,0,379.0
1.9,9,2,7,1,19.4,0,1,838.0
9.73,17,1,6,0,10.1,0,1,872.0
10.38,13,0,4,1,8.6,0,0,433.0
18.93,6,0,5,0,9.5,0,0,428.0
10.01,10,6,6,0,8.9,1,1,682.0
21.35,7,0,6,3,22.3,0,0,418.0
4.44,6,6,4,1,7.5,1,0,355.0
19.57,8,4,7,0,12.3,0,1,680.0
10.23,17,4,6,0,10.5,0,1,835.0
9.39,17,6,5,1,10.7,1,1,629.0
6.45,19,5,6,2,14.4,1,1,696.0
5.51,18,1,5,1,17.9,0,1,852.0
4.7,14,6,2,2,8.5,1,0,286.0
19.99,9,1,8,0,13.3,0,1,751.0
6.3,0,3,7,5,24.1,0,0,432.0
10.35,17,4,5,0,9.7,0,1,723.0
11.87,9,1,7,0,12.7,0,1,816.0
11.76,8,4,7,1,21.0,0,1,782.0
8.39,22,4,3,0,13.1,0,0,439.0
19.34,8,6,6,0,17.2,1,1,652.0
9.82,5,6,2,0,2.5,1,0,325.0
4.61,21,2,6,2,14.7,0,0,465.0
5.69,9,4,9,2,17.9,0,1,874.0
2.0,11,5,5,1,10.7,1,0,299.0
9.02,7,0,3,0,4.8,0,0,372.0
10.92,11,4,3,0,5.2,0,0,345.0
11.55,22,6,2,2,8.7,1,0,356.0
10.23,17,0,7,1,15.7,0,1,774.0
6.46,13,5,3,0,5.9,1,0,277.0
7.34,9,0,8,0,13.0,0,1,779.0
7.36,10,2,7,0,10.1,0,1,795.0
13.87,16,5,2,0,3.1,1,0,362.0
1.34,9,6,5,1,9.6,1,1,497.0
5.23,7,5,5,3,12.9,1,0,404.0
3.31,17,5,6,5,18.2,1,1,868.0
24.31,19,1,9,0,15.5,0,1,738.0
15.64,20,5,6,0,11.6,1,1,684.0
5.4,19,4,7,2,14.1,0,1,913.0
2.37,14,6,1,0,1.7,1,0,256.0
2.97,18,4,6,1,19.7,0,1,799.0
13.75,20,0,8,1,17.8,0,1,876.0
1.94,5,3,2,0,9.8,0,0,436.0
7.43,11,5,4,0,6.6,1,0,315.0
12.34,8,5,5,0,9.7,1,1,680.0
2.74,23,2,4,1,9.6,0,0,510.0
7.37,20,1,7,0,9.8,0,1,789.0
5.46,18,6,7,0,11.0,1,1,733.0
4.95,9,5,5,0,16.0,1,1,727.0
4.34,21,6,3,2,13.1,1,0,334.0
13.0,5,4,3,3,11.9,0,0,494.0
17.77,8,5,7,3,20.7,1,1,668.0
6.1,16,2,5,2,11.6,0,0,467.0
9.41,18,5,6,0,9.1,1,1,719.0
7.49,19,3,9,0,16.1,0,1,783.0
1.52,9,5,6,0,7.5,1,1,756.0
5.93,11,1,3,1,8.9,0,0,429.0
1.24,12,2,4,2,8.8,0,0,550.0
5.13,5,1,2,0,2.4,0,0,407.0
7.23,19,2,7,4,21.2,0,1,873.0
11.7,10,5,4,0,6.3,1,1,632.0
8.85,8,0,7,1,17.9,0,1,840.0
13.22,11,5,4,3,16.4,1,0,485.0
3.81,17,5,7,1,19.1,1,1,765.0
16.37,19,4,8,2,17.1,0,1,811.0
17.78,8,4,7,2,17.9,0,1,786.0
1.18,8,0,9,2,20.1,0,1,926.0
1.84,21,4,1,2,6.5,0,0,339.0
7.11,14,1,3,0,6.1,0,0,367.0
4.85,10,1,7,0,9.6,0,1,742.0
5.43,8,6,6,2,13.6,1,1,679.0
8.8,23,4,4,1,25.0,0,0,520.0
13.56,17,6,6,1,14.6,1,1,686.0
3.65,8,3,7,0,10.6,0,1,767.0
15.02,7,2,3,0,11.7,0,0,362.0
4.28,8,6,4,0,5.9,1,1,636.0
26.37,8,4,9,4,27.8,0,1,856.0
16.44,7,6,1,0,23.7,1,0,185.0
4.62,8,0,6,0,9.5,0,1,720.0
2.42,7,3,4,0,8.3,0,0,350.0
4.54,10,5,7,0,9.6,1,1,660.0
4.07,13,5,3,0,5.9,1,0,270.0
10.77,12,5,4,1,9.5,1,0,264.0
1.21,18,1,6,0,12.5,0,1,856.0
1.86,9,3,7,0,9.0,0,1,925.0
10.57,19,0,7,0,21.3,0,1,862.0
3.94,20,5,7,0,10.3,1,1,685.0
5.18,21,4,3,2,10.6,0,0,453.0
12.3,8,1,9,3,20.2,0,1,875.0
13.95,8,5,5,2,16.9,1,1,649.0
15.94,16,5,5,3,15.7,1,0,447.0
11.64,7,0,2,0,6.5,0,0,474.0
6.31,7,0,3,3,9.7,0,0,359.0
5.94,6,1,2,0,8.6,0,0,471.0
5.44,16,0,4,2,13.9,0,0,432.0
2.75,18,3,7,1,11.0,0,1,815.0
3.53,9,6,8,0,10.6,1,1,757.0
14.64,20,0,7,0,12.8,0,1,861.0
4.25,18,4,7,0,9.7,0,1,823.0
2.76,6,2,3,0,3.4,0,0,427.0
15.42,11,5,3,0,5.6,1,0,313.0
8.44,6,3,6,5,20.9,0,0,613.0
20.26,20,4,8,0,13.3,0,1,793.0
18.92,18,6,5,1,15.0,1,1,705.0
2.97,17,0,4,1,9.1,0,1,734.0
6.79,17,2,7,0,15.6,0,1,708.0
3.32,9,1,4,0,11.4,0,1,871.0
3.3,20,1,8,0,12.5,0,1,774.0
5.33,20,4,6,0,13.8,0,1,763.0
10.98,18,0,6,0,10.3,0,1,740.0
11.02,12,2,7,0,17.0,0,0,447.0
10.14,6,0,3,0,11.4,0,0,349.0
6.29,5,4,4,3,13.1,0,0,503.0
11.41,7,5,4,2,17.9,1,0,391.0
2.73,16,3,4,0,6.3,0,0,466.0
8.53,18,3,8,1,14.1,0,1,865.0
7.39,21,3,4,4,15.7,0,0,467.0
6.02,8,1,7,0,18.8,0,1,800.0
8.76,9,2,6,0,12.3,0,1,843.0
1.1,6,6,1,0,3.8,1,0,253.0
3.38,23,0,3,0,3.7,0,0,367.0
10.4,18,5,4,2,9.7,1,1,718.0
7.26,13,1,5,2,11.1,0,0,468.0
2.03,15,0,3,1,15.7,0,0,426.0
7.14,15,1,3,0,7.7,0,0,365.0
4.89,9,1,7,2,15.0,0,1,914.0
14.88,8,2,7,0,18.3,0,1,819.0
2.9,9,5,6,0,9.8,1,1,719.0
2.99,8,6,4,0,4.8,1,1,583.0
9.53,15,4,4,3,11.8,0,0,471.0
6.48,9,1,7,2,17.6,0,1,835.0
6.25,17,6,4,1,8.1,1,1,607.0
26.46,15,5,4,2,15.3,1,0,251.0
11.23,14,0,3,0,5.0,0,0,410.0
5.69,21,2,2,0,3.0,0,0,444.0
1.8,9,5,6,2,11.5,1,1,679.0
5.46,16,0,6,3,18.2,0,0,474.0
2.65,0,0,4,1,7.6,0,0,489.0
3.55,18,4,6,0,7.9,0,1,761.0
3.65,13,2,5,5,16.2,0,0,575.0
14.12,8,3,6,0,11.3,0,1,723.0
2.19,0,5,3,0,7.7,1,0,362.0
13.22,17,3,7,0,15.3,0,1,700.0
9.82,17,4,4,0,8.0,0,1,755.0
9.72,17,0,8,1,25.6,0,1,735.0
3.44,12,0,5,1,10.7,0,0,526.0
12.09,16,1,4,0,6.3,0,0,384.0
3.11,15,1,0,0,4.8,0,0,377.0
17.96,8,2,8,1,16.3,0,1,810.0
14.34,14,5,3,0,8.2,1,0,172.0
19.94,13,1,4,0,13.4,0,0,454.0
7.42,18,0,7,0,12.0,0,1,819.0
6.47,12,1,6,3,14.6,0,0,560.0
5.35,12,2,6,5,18.7,0,0,512.0
26.11,22,1,6,0,11.9,0,0,391.0
10.91,19,1,7,1,12.2,0,1,719.0
2.68,8,4,8,3,19.0,0,1,910.0
16.65,20,0,8,0,13.3,0,1,723.0
6.3,7,1,4,3,13.8,0,0,777.0
0.54,19,5,4,0,10.4,1,1,717.0
4.06,8,0,7,1,12.8,0,1,910.0
14.33,11,0,5,1,9.7,0,0,404.0
9.84,22,0,5,0,9.7,0,0,449.0
11.18,7,3,5,2,11.8,0,0,507.0
16.55,19,4,8,2,16.6,0,1,753.0
1.51,13,4,3,0,4.3,0,0,370.0
4.1,7,4,3,1,5.7,0,0,475.0
7.54,21,0,5,4,16.0,0,0,497.0
14.61,14,2,3,3,15.7,0,0,382.0
3.1,19,4,7,1,12.8,0,1,797.0
5.67,19,4,10,0,16.2,0,1,800.0
7.2,3,2,2,0,3.1,0,0,245.0
3.94,9,5,5,0,10.5,1,1,582.0
7.15,10,5,7,2,17.5,1,1,757.0
6.45,14,5,3,2,8.3,1,0,378.0
4.79,6,5,2,3,18.3,1,0,522.0
12.07,11,6,3,0,5.8,1,0,275.0
10.67,18,5,7,4,18.7,1,1,693.0
12.43,8,4,7,4,20.0,0,1,854.0
13.16,17,2,8,1,14.7,0,1,855.0
19.24,12,2,6,3,18.1,0,0,530.0
1.96,6,5,1,0,0.9,1,0,328.0
2.17,8,2,6,0,8.7,0,1,829.0
11.4,7,4,3,0,6.9,0,0,379.0
5.14,16,3,1,0,7.2,0,0,411.0
4.66,7,2,4,0,7.0,0,0,351.0
4.13,18,3,8,1,18.4,0,1,744.0
12.72,18,0,6,0,12.2,0,1,883.0
25.07,7,4,4,0,8.7,0,0,332.0
13.11,19,0,7,0,13.4,0,1,809.0
4.96,21,0,4,1,7.2,0,0,267.0
12.3,6,1,4,4,15.6,0,0,562.0
2.11,21,3,4,0,4.7,0,0,496.0
6.13,9,2,6,2,12.6,0,1,722.0
1.51,17,6,8,5,21.5,1,1,833.0
5.15,8,6,5,2,31.5,1,1,785.0
8.13,18,2,6,2,14.7,0,1,738.0
28.01,19,6,7,1,23.9,1,1,695.0
15.37,22,0,6,5,23.5,0,0,592.0
1.54,23,1,3,0,8.2,0,0,441.0
1.7,6,2,3,2,9.5,0,0,359.0
3.96,17,6,5,0,6.8,1,1,610.0
21.54,9,3,8,0,14.8,0,1,754.0
1.62,7,4,5,2,15.1,0,0,491.0
4.15,7,4,4,2,19.0,0,0,475.0
4.13,20,3,7,3,16.7,0,1,854.0
9.51,17,6,6,4,23.7,1,1,664.0
12.5,6,6,2,2,6.9,1,0,337.0
10.74,22,3,4,1,12.2,0,0,462.0
8.62,18,4,9,4,29.5,0,1,969.0
2.03,9,4,5,0,7.0,0,1,798.0
7.7,12,4,4,0,6.5,0,0,390.0
16.85,17,0,7,0,17.1,0,1,735.0
20.54,17,1,8,1,15.2,0,1,720.0
9.34,12,6,4,1,9.7,1,0,426.0
1.56,13,1,1,2,4.0,0,0,400.0
9.45,6,4,5,0,14.8,0,0,342.0
6.44,13,6,3,2,7.5,1,0,334.0
1.81,10,4,6,1,11.1,0,1,692.0
2.95,9,1,8,4,18.8,0,1,928.0
3.44,9,6,5,0,10.7,1,1,695.0
11.43,17,0,7,1,16.3,0,1,775.0
19.99,12,5,3,2,10.6,1,0,227.0
10.28,11,1,3,1,8.1,0,0,430.0
11.68,8,4,6,0,8.8,0,1,747.0
6.77,21,3,5,0,8.4,0,0,318.0
4.6,8,3,6,0,8.5,0,1,855.0
10.47,11,2,6,0,11.5,0,0,389.0
8.7,8,3,7,1,12.6,0,1,730.0
3.71,17,6,6,1,9.7,1,1,796.0
8.3,12,5,2,2,6.3,1,0,369.0
7.1,11,2,3,0,6.8,0,0,367.0
5.63,19,6,5,0,10.0,1,1,600.0
4.47,18,6,5,2,11.8,1,1,659.0
9.33,14,4,4,2,11.4,0,0,416.0
4.71,12,4,5,2,12.5,0,0,557.0
25.09,21,0,6,2,18.4,0,0,506.0
10.04,21,3,4,4,17.5,0,0,495.0
9.44,17,1,9,4,24.0,0,1,957.0
6.25,18,1,8,1,17.0,0,1,838.0
5.26,20,6,5,0,7.0,1,1,615.0
1.21,21,1,2,0,2.3,0,0,297.0
3.91,7,4,4,1,8.2,0,0,462.0
1.52,23,6,0,0,0.0,1,0,307.0
1.5,17,4,6,0,9.9,0,1,770.0
2.57,15,5,4,0,14.5,1,0,435.0
15.72,11,5,1,4,10.8,1,0,273.0
15.67,10,3,8,0,15.6,0,1,795.0
3.99,18,6,7,2,13.1,1,1,742.0
1.98,17,6,5,3,13.1,1,1,817.0
5.08,8,2,7,1,11.7,0,1,852.0
11.35,16,5,3,0,4.4,1,0,273.0
13.67,7,1,4,3,26.5,0,0,487.0
8.21,13,0,3,1,6.4,0,0,329.0
9.25,15,3,3,0,15.4,0,0,275.0
8.64,16,4,5,1,10.3,0,0,414.0
1.64,7,4,2,0,3.6,0,0,378.0
2.17,7,5,3,2,18.1,1,0,418.0
20.51,9,2,8,3,22.6,0,1,822.0
8.18,16,5,3,1,7.6,1,0,286.0
0.91,20,6,8,4,19.2,1,1,657.0
9.64,18,0,7,0,11.2,0,1,818.0
3.3,18,3,7,3,16.4,0,1,885.0
14.4,9,1,8,2,16.5,0,1,876.0
13.4,7,4,3,0,7.2,0,0,367.0
10.93,19,2,7,3,16.7,0,1,908.0
8.12,13,1,6,3,17.3,0,0,482.0
16.72,7,1,6,0,10.9,0,0,413.0
17.83,14,2,3,2,12.8,0,0,405.0
3.37,17,0,7,0,12.6,0,1,858.0
10.85,9,0,8,0,11.6,0,1,825.0
4.51,1,4,2,0,2.3,0,0,401.0
2.97,16,6,1,0,3.3,1,0,291.0
17.82,6,3,3,0,11.1,0,0,346.0
12.05,12,6,4,0,6.0,1,0,350.0
8.6,18,1,10,4,29.4,0,1,855.0
3.65,23,6,1,0,1.8,1,0,229.0
18.16,10,4,6,2,13.9,0,1,861.0
3.26,5,5,3,0,9.7,1,0,288.0
2.65,13,0,4,0,15.1,0,0,451.0
7.11,9,4,9,2,16.9,0,1,962.0
11.35,19,2,6,0,13.3,0,1,759.0
5.48,17,6,6,0,8.6,1,1,639.0
40.0,11,5,5,5,23.8,1,0,383.0
8.02,18,6,6,0,11.5,1,1,669.0
4.5,10,6,5,0,6.5,1,1,656.0
4.91,14,5,4,1,11.2,1,0,239.0
22.01,20,1,8,0,19.0,0,1,764.0
6.63,8,1,7,2,15.0,0,1,880.0
17.42,9,6,6,0,11.2,1,1,617.0
1.45,19,4,6,0,9.1,0,1,722.0
14.59,12,6,1,0,2.8,1,0,192.0
3.81,9,5,7,0,9.4,1,1,680.0
12.24,6,4,6,1,11.5,0,0,436.0
3.78,11,1,5,4,14.8,0,0,492.0
5.19,13,6,4,2,9.1,1,0,464.0
2.89,11,1,5,0,9.1,0,0,472.0
12.4,9,1,10,4,25.9,0,1,823.0
13.73,10,1,7,2,14.9,0,1,811.0
3.91,16,0,3,0,3.2,0,0,394.0
1.85,19,2,4,0,4.3,0,1,818.0
17.26,17,5,7,0,11.3,1,1,653.0
4.3,17,6,6,0,11.1,1,1,691.0
6.38,18,3,8,0,11.9,0,1,933.0
3.35,8,2,7,0,14.4,0,1,760.0
11.61,9,2,9,5,24.0,0,1,970.0
11.8,6,6,1,0,2.5,1,0,236.0
19.13,10,0,8,0,15.8,0,1,745.0
14.87,23,0,5,5,25.6,0,0,481.0
14.2,9,0,8,1,15.7,0,1,893.0
6.82,19,6,4,0,8.2,1,1,674.0
6.21,7,0,4,0,12.0,0,0,466.0
11.5,12,6,4,1,11.5,1,0,382.0
6.54,10,1,7,0,10.7,0,1,819.0
15.21,8,3,8,1,14.4,0,1,739.0
3.17,10,6,7,3,17.6,1,1,692.0
1.42,17,0,9,1,15.5,0,1,978.0
10.6,13,1,5,3,18.3,0,0,502.0
